"ID","INDEX","SCHOOL ID","NCES SCHOOL ID","SCHOOL NAME","DISTRICT NAME","FULL SCHOOL NAME","DISTRICT ID","PHONE","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","WHETHER A CHARTER SCHOOL","TOTAL STUDENTS, ALL GRADES (INCLUDES AE)","COUNTY NAME","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","CLASSROOM TEACHERS","TITLE I ELIGIBLE SCHOOL","SOURCE","SORT","DATA SOURCE IMPORT DATE","ACCOUNT NAME","DATA SOURCE","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","STREET","CITY","STATE","POSTALCODE","DATA SOURCE ID","TEMPORARY NAME","STATUS"
"001VA000004Ic09YAC","647","4329","1.20033E+11","","Collier County Public Schools","Corkscrew Middle School","1200330","(239)377-3400","1165 County Road 858","Naples","FL","34120","6","8","No","731","Collier County","8","3","332","50","323","0","15","41","TRUE","Public File","3","04.20.2023","Corkscrew Middle School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1165 County Road 858","Naples","FL","34120","4329","Corkscrew Middle School","Item Created"
"001VA000004Ic0AYAS","646","4063","1.20033E+11","","Collier County Public Schools","Sabal Palm Elementary School","1200330","(239)377-8200","4095 18Th Ave Ne","Naples","FL","34120","PK","5","No","570","Collier County","2","8","303","26","221","1","9","37","TRUE","Public File","3","04.20.2023","Sabal Palm Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4095 18Th Ave Ne","Naples","FL","34120","4063","Sabal Palm Elementary School","Item Created"
"001VA000004Ic0BYAS","645","3962","1.20033E+11","","Collier County Public Schools","Estates Elementary School","1200330","(239)377-6600","5945 Everglades Blvd N","Naples","FL","34120","PK","5","No","550","Collier County","1","1","349","41","144","1","13","40","TRUE","Public File","3","04.20.2023","Estates Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5945 Everglades Blvd N","Naples","FL","34120","3962","Estates Elementary School","Item Created"
"001VA000004Ic0CYAS","644","3961","1.20033E+11","","Collier County Public Schools","North Naples Middle School","1200330","(239)377-4600","16165 Learning Ln","Naples","FL","34110","6","8","No","865","Collier County","4","20","204","39","568","2","28","50","FALSE","Public File","3","04.20.2023","North Naples Middle School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","16165 Learning Ln","Naples","FL","34110","3961","North Naples Middle School","Item Created"
"001VA000004Ic0DYAS","643","3960","1.20033E+11","","Collier County Public Schools","Palmetto Ridge High School","1200330","(239)377-2400","1655 Victory Ln","Naples","FL","34120","9","12","No","1856","Collier County","49","26","758","138","855","5","25","91","TRUE","Public File","3","04.20.2023","Palmetto Ridge High School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1655 Victory Ln","Naples","FL","34120","3960","Palmetto Ridge High School","Item Created"
"001VA000004Ic0EYAS","642","3959","1.20033E+11","","Collier County Public Schools","Golden Gate High School","1200330","(239)377-1600","2925 Titan Way","Naples","FL","34116","9","12","No","1649","Collier County","10","9","1022","340","238","2","28","78","TRUE","Public File","3","04.20.2023","Golden Gate High School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2925 Titan Way","Naples","FL","34116","3959","Golden Gate High School","Item Created"
"001VA000004Ic0FYAS","641","3830","1.20033E+11","","Collier County Public Schools","Calusa Park Elementary School","1200330","(239)377-6400","4600 Santa Barbara Blvd","Naples","FL","34104","PK","5","No","843","Collier County","2","22","414","131","245","0","29","55","TRUE","Public File","3","04.20.2023","Calusa Park Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4600 Santa Barbara Blvd","Naples","FL","34104","3830","Calusa Park Elementary School","Item Created"
"001VA000004Ic0GYAS","640","3829","1.20033E+11","","Collier County Public Schools","Osceola Elementary School","1200330","(239)377-7800","5770 Osceola Trl","Naples","FL","34109","PK","5","No","693","Collier County","0","37","238","20","367","0","31","45","TRUE","Public File","3","04.20.2023","Osceola Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5770 Osceola Trl","Naples","FL","34109","3829","Osceola Elementary School","Item Created"
"001VA000004Ic0HYAS","639","3692","1.20033E+11","","Collier County Public Schools","Collier Juvenile Detention Center","1200330","(239)417-6277","3315 Tamiami Trl E","Naples","FL","34112","6","12","No","19","Collier County","0","0","9","3","6","0","1","3","FALSE","Public File","3","04.20.2023","Collier Juvenile Detention Center - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3315 Tamiami Trl E","Naples","FL","34112","3692","Collier Juvenile Detention Center","Item Created"
"001VA000004Ic0IYAS","638","3552","1.20033E+11","","Collier County Public Schools","Hospital/Homebound","1200330","(239)377-0130","5775 Osceola Trail","Naples","FL","34109","K","12","No","56","Collier County","0","0","0","0","0","0","0","-1","FALSE","Public File","3","04.20.2023","Hospital/Homebound - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5775 Osceola Trail","Naples","FL","34109","3552","Hospital/Homebound","Item Created"
"001VA000004Ic0JYAS","637","3551","1.20033E+11","","Collier County Public Schools","Corkscrew Elementary School","1200330","(239)377-6500","1065 County Road 858","Naples","FL","34120","PK","5","No","643","Collier County","2","8","260","50","309","1","13","41","TRUE","Public File","3","04.20.2023","Corkscrew Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1065 County Road 858","Naples","FL","34120","3551","Corkscrew Elementary School","Item Created"
"001VA000004Ic0KYAS","636","3339","1.20033E+11","","Collier County Public Schools","Marco Island Charter Middle School","1200330","(239)377-3200","1401 Trinidad Ave","Marco Island","FL","34145","6","8","Yes","433","Collier County","1","7","149","16","249","0","11","24","FALSE","Public File","3","04.20.2023","Marco Island Charter Middle School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1401 Trinidad Ave","Marco Island","FL","34145","3339","Marco Island Charter Middle School","Item Created"
"001VA000004Ic0LYAS","635","3338","1.20033E+11","","Collier County Public Schools","The Pace Program","1200330","(239)657-2400","201 N 1St St","Immokalee","FL","34142","6","12","No","62","Collier County","1","0","59","1","1","0","0","5","FALSE","Public File","3","04.20.2023","The Pace Program - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","201 N 1St St","Immokalee","FL","34142","3338","The Pace Program","Item Created"
"001VA000004Ic0MYAS","634","3336","1.20033E+11","","Collier County Public Schools","Gulf Coast High School","1200330","(239)377-1400","7878 Shark Way","Naples","FL","34119","9","12","No","2134","Collier County","23","50","477","79","1466","0","39","101","FALSE","Public File","3","04.20.2023","Gulf Coast High School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","7878 Shark Way","Naples","FL","34119","3336","Gulf Coast High School","Item Created"
"001VA000004Ic0NYAS","633","3038","1.20033E+11","","Collier County Public Schools","Pelican Marsh Elementary School","1200330","(239)377-7900","9480 Airport Rd N","Naples","FL","34109","PK","5","No","780","Collier County","0","18","178","22","537","0","25","53","FALSE","Public File","3","04.20.2023","Pelican Marsh Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9480 Airport Rd N","Naples","FL","34109","3038","Pelican Marsh Elementary School","Item Created"
"001VA000004Ic0OYAS","658","7999","1.20033E+11","","Collier County Public Schools","Marco Island Academy","1200330","(239)393-5133","2255 San Marco Rd","Marco Island","FL","34145","9","12","Yes","232","Collier County","1","2","35","6","183","0","5","16","FALSE","Public File","3","04.20.2023","Marco Island Academy - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2255 San Marco Rd","Marco Island","FL","34145","7999","Marco Island Academy","Item Created"
"001VA000004Ic0PYAS","632","2985","1.20033E+11","","Collier County Public Schools","Manatee Middle School","1200330","(239)377-4400","1920 Manatee Rd","Naples","FL","34114","6","8","No","910","Collier County","6","3","583","242","67","0","9","55","TRUE","Public File","3","04.20.2023","Manatee Middle School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1920 Manatee Rd","Naples","FL","34114","2985","Manatee Middle School","Item Created"
"001VA000004Ic0QYAS","659","8257","1.20033E+11","","Collier County Public Schools","Gulf Coast Charter Academy","1200330","(239)784-1539","215 Airport Pulling Rd","Naples","FL","34104","K","8","Yes","663","Collier County","2","15","248","118","262","0","18","46","TRUE","Public File","3","04.20.2023","Gulf Coast Charter Academy - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","215 Airport Pulling Rd","Naples","FL","34104","8257","Gulf Coast Charter Academy","Item Created"
"001VA000004Ic0RYAS","661","8510","1.20033E+11","","Collier County Public Schools","Collier Charter Academy","1200330","(239)330-3810","12101 Immokalee Road","Naples","FL","34120","K","8","Yes","495","Collier County","","","","","","","","","FALSE","Public File","3","04.20.2023","Collier Charter Academy - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","12101 Immokalee Road","Naples","FL","34120","8510","Collier Charter Academy","Item Created"
"001VA000004Ic0SYAS","686","371","1.20039E+11","","Miami-Dade County Public Schools","Avocado Elementary School","1200390","(305)247-4942","16969 Sw 294Th St","Homestead","FL","33030","PK","3","No","417","Miami-Dade County","0","1","311","68","26","0","11","37","TRUE","Public File","3","04.20.2023","Avocado Elementary School - Miami-Dade County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","16969 Sw 294Th St","Homestead","FL","33030","371","Avocado Elementary School","Item Created"
"001VA000004Ic0TYAS","599","8437","1.2003E+11","","Clay County District Schools","Clay Charter Academy","1200300","(904)406-1607","1417 Red Apple Rd","Middleburg","FL","32068","K","8","Yes","432","Clay County","5","7","84","75","234","5","22","28","FALSE","Public File","3","04.20.2023","Clay Charter Academy - Clay County District Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1417 Red Apple Rd","Middleburg","FL","32068","8437","Clay Charter Academy","Item Created"
"001VA000004Ic0UYAS","598","8391","1.2003E+11","","Clay County District Schools","Florida Virtual Academy At Clay","1200300","(904)247-3268","9143 Phillips Hgwy","Jacksonville","FL","32256","K","12","Yes","21","Duval County","0","0","1","1","18","0","1","30","FALSE","Public File","3","04.20.2023","Florida Virtual Academy At Clay - Clay County District Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9143 Phillips Hgwy","Jacksonville","FL","32256","8391","Florida Virtual Academy At Clay","Item Created"
"001VA000004Ic0VYAS","597","8344","1.2003E+11","","Clay County District Schools","Pace Center For Girls Clay","1200300","(904)458-0840","1241 Blanding Blvd","Orange Park","FL","32065","6","12","No","29","Clay County","0","0","2","5","21","0","1","-1","FALSE","Public File","3","04.20.2023","Pace Center For Girls Clay - Clay County District Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1241 Blanding Blvd","Orange Park","FL","32065","8344","Pace Center For Girls Clay","Item Created"
"001VA000004Ic0WYAS","596","7670","1.2003E+11","","Clay County District Schools","Clay Virtual Instruction Program","1200300","(904)336-9875","2306 Kingsley Ave","Orange Park","FL","32073","K","12","No","9","Clay County","0","0","0","4","5","0","0","-1","FALSE","Public File","3","04.20.2023","Clay Virtual Instruction Program - Clay County District Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2306 Kingsley Ave","Orange Park","FL","32073","7670","Clay Virtual Instruction Program","Item Created"
"001VA000004Ic0XYAS","624","2095","1.20033E+11","","Collier County Public Schools","Manatee Elementary School","1200330","(239)377-7600","1880 Manatee Rd","Naples","FL","34114","PK","5","No","774","Collier County","1","1","484","214","68","0","6","58","TRUE","Public File","3","04.20.2023","Manatee Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1880 Manatee Rd","Naples","FL","34114","2095","Manatee Elementary School","Item Created"
"001VA000004Ic0YYAS","648","4330","1.20033E+11","","Collier County Public Schools","Immokalee Community School","1200330","(239)867-3220","123 N 4Th St","Immokalee","FL","34142","K","6","Yes","245","Collier County","3","0","234","0","6","0","2","20","TRUE","Public File","3","04.20.2023","Immokalee Community School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","123 N 4Th St","Immokalee","FL","34142","4330","Immokalee Community School","Item Created"
"001VA000004Ic0ZYAS","623","1383","1.20033E+11","","Collier County Public Schools","Oakridge Middle School","1200330","(239)377-4800","14975 Collier Blvd","Naples","FL","34119","6","8","No","1094","Collier County","13","40","302","61","655","0","23","58","TRUE","Public File","3","04.20.2023","Oakridge Middle School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","14975 Collier Blvd","Naples","FL","34119","1383","Oakridge Middle School","Item Created"
"001VA000004Ic0aYAC","649","4488","1.20033E+11","","Collier County Public Schools","Lorenzo Walker Technical High School","1200330","(239)377-0900","3702 Estey Ave","Naples","FL","34104","9","12","No","599","Collier County","6","3","390","66","125","1","8","36","TRUE","Public File","3","04.20.2023","Lorenzo Walker Technical High School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3702 Estey Ave","Naples","FL","34104","4488","Lorenzo Walker Technical High School","Item Created"
"001VA000004Ic0bYAC","651","4490","1.20033E+11","","Collier County Public Schools","Veterans Memorial Elementary School","1200330","(239)377-8800","15960 Veterans Memorial Blvd","Naples","FL","34110","PK","5","No","830","Collier County","3","13","198","52","543","0","21","54","TRUE","Public File","3","04.20.2023","Veterans Memorial Elementary School - Collier County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","15960 Veterans Memorial Blvd","Naples","FL","34110","4490","Veterans Memorial Elementary School","Item Created"
