"ID","DISTRICT ID","FULL DISTRICT NAME","COUNTY NAME","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","PHONE","TOTAL NUMBER OF STUDENTS","TEACHERS - TOTAL","TOTAL CURRENT EXPENDITURES - INSTRUCTION","NUMBER OF SCHOOLS","INSTRUCTIONAL EXPENDITURES PER STUDENT","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","ENGLISH LANGUAGE LEARNER STUDENTS","SOURCE","SORT","DATA SOURCE IMPORT DATE","DATA_SOURCE__C","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","NCES_DISTRICT_ID__C","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","TEMPORARY DISTRICT NAME","STATUS"
"001VA000003o0mRYAQ","632760","Rio Elementary School District","Ventura County","2500 E. Vineyard Ave.","Oxnard","CA","93036","(805) 485-3111","5090","236","25052000","8","4921","K","8","13","223","4463","45","272","8","66","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","632760","2500 E. Vineyard Ave.","Oxnard","CA","93036","Rio Elementary School District (CA - Ventura County)","Item Created"
"001VA000003o0mSYAQ","2616470","Grandville Public Schools","Kent County","3839 Prairie St Sw","Grandville","MI","49418","(616) 254-6570","5659","332","33414000","9","5904","PK","12","16","217","643","217","4215","9","342","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2616470","3839 Prairie St Sw","Grandville","MI","49418","Grandville Public Schools (MI - Kent County)","Item Created"
"001VA000003o0mTYAQ","1807350","School Town Of Munster","Lake County","8616 Columbia Ave","Munster","IN","46321","(219) 836-9111","4039","233","18870000","5","4671","PK","12","8","294","935","330","2300","0","172","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1807350","8616 Columbia Ave","Munster","IN","46321","School Town Of Munster (IN - Lake County)","Item Created"
"001VA000003o0mUYAQ","608070","Centralia Elementary School District","Orange County","6625 La Palma Ave.","Buena Park","CA","90620","(714) 228-3100","4327","174","24477000","8","5656","K","6","17","1116","2245","131","656","18","144","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","608070","6625 La Palma Ave.","Buena Park","CA","90620","Centralia Elementary School District (CA - Orange County)","Item Created"
"001VA000003o0mVYAQ","615270","Glendora Unified School District","Los Angeles County","500 N. Loraine Ave.","Glendora","CA","91741","(626) 963-1611","7444","296","40841000","10","5486","K","12","11","807","3220","88","2976","10","332","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","615270","500 N. Loraine Ave.","Glendora","CA","91741","Glendora Unified School District (CA - Los Angeles County)","Item Created"
"001VA000003o0mWYAQ","1734740","Schaumburg Community Consolidated School District 54","Cook County","524 E Schaumburg Rd","Schaumburg","IL","60194","(847) 357-5000","15004","1233","135157000","28","9008","PK","8","41","3728","3636","850","6181","16","552","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1734740","524 E Schaumburg Rd","Schaumburg","IL","60194","Schaumburg Community Consolidated School District 54 (IL - Cook County)","Item Created"
"001VA000003o0mXYAQ","806240","Garfield School District No. Re-2","Garfield County","839 Whiteriver Ave","Rifle","CO","81650","(970) 665-7600","4813","298","21030000","10","4369","PK","12","10","21","2292","18","2363","3","106","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","806240","839 Whiteriver Ave","Rifle","CO","81650","Garfield School District No. Re-2 (CO - Garfield County)","Item Created"
"001VA000003o0mYYAQ","4826470","Lake Travis Independent School District","Travis County","3322 Ranch Rd 620 S","Austin","TX","78738","(512) 533-6000","10410","673","41619000","10","3997","PK","12","28","607","2112","145","7043","8","467","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4826470","3322 Ranch Rd 620 S","Austin","TX","78738","Lake Travis Independent School District (TX - Travis County)","Item Created"
"001VA000003o0mZYAQ","4834980","Pine Tree Independent School District","Gregg County","1701 Pine Tree Rd","Longview","TX","75604","(903) 295-5000","4678","316","22115000","8","4727","PK","12","12","45","1649","1128","1628","3","213","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4834980","1701 Pine Tree Rd","Longview","TX","75604","Pine Tree Independent School District (TX - Gregg County)","Item Created"
"001VA000003o0maYAA","2626280","Okemos Public Schools","Ingham County","4406 Okemos Rd","Okemos","MI","48864","(517) 706-5010","4478","274","25644000","7","5726","PK","12","11","1048","248","286","2632","5","248","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2626280","4406 Okemos Rd","Okemos","MI","48864","Okemos Public Schools (MI - Ingham County)","Item Created"
"001VA000003o0mbYAA","5300480","Bethel School District","Pierce County","516 176Th St E","Spanaway","WA","98387","(253) 683-6000","19770","1117","94895000","39","4799","PK","12","202","813","3524","1453","10721","711","2346","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5300480","516 176Th St E","Spanaway","WA","98387","Bethel School District (WA - Pierce County)","Item Created"
"001VA000003o0mcYAA","5303960","Kent School District","King County","12033 Se 256Th St","Kent","WA","98031","(253) 373-7000","27573","1413","165534000","43","6003","PK","12","91","5320","6250","3291","9228","730","2663","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5303960","12033 Se 256Th St","Kent","WA","98031","Kent School District (WA - King County)","Item Created"
"001VA000003o0mdYAA","625470","Montebello Unified School District","Los Angeles County","123 S. Montebello Blvd.","Montebello","CA","90640","(323) 887-7900","26521","1122","168694000","30","6360","K","12","56","569","25364","73","272","16","171","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","625470","123 S. Montebello Blvd.","Montebello","CA","90640","Montebello Unified School District (CA - Los Angeles County)","Item Created"
"001VA000003o0meYAA","622410","Lompoc Unified School District","Santa Barbara County","1301 N. A St.","Lompoc","CA","93436","(805) 742-3300","10142","446","49397000","17","4870","K","12","46","302","6658","297","2343","27","469","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","622410","1301 N. A St.","Lompoc","CA","93436","Lompoc Unified School District (CA - Santa Barbara County)","Item Created"
"001VA000003o0mfYAA","1803690","Franklin Community School Corporation","Johnson County","998 Grizzly Cub Dr","Franklin","IN","46131","(317) 738-5800","5037","303","21928000","8","4353","PK","12","8","62","233","92","4418","8","216","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1803690","998 Grizzly Cub Dr","Franklin","IN","46131","Franklin Community School Corporation (IN - Johnson County)","Item Created"
"001VA000003o0mgYAA","5306570","Pasco School District","Franklin County","1215 W Lewis St","Pasco","WA","99301","(509) 543-6700","18265","1005","94284000","24","5162","PK","12","21","179","12987","218","4365","28","467","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5306570","1215 W Lewis St","Pasco","WA","99301","Pasco School District (WA - Franklin County)","Item Created"
"001VA000003o0mhYAA","806480","Widefield School District 3","El Paso County","1820 Main Street","Colorado Springs","CO","80911","(719) 391-3000","9695","585","38814000","16","4003","PK","12","64","121","2825","854","4731","137","963","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","806480","1820 Main Street","Colorado Springs","CO","80911","Widefield School District 3 (CO - El Paso County)","Item Created"
"001VA000003o0miYAA","2680995","Wayne Regional Education Service District","Wayne County","33500 Van Born Rd","Wayne","MI","48184","(734) 334-1300","5704","34","1234000","5","216","PK","PK","2","111","530","3193","1784","0","84","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2680995","33500 Van Born Rd","Wayne","MI","48184","Wayne Regional Education Service District (MI - Wayne County)","Item Created"
"001VA000003o0mjYAA","1716380","Geneva Community Unit School District 304","Kane County","227 N 4Th St","Geneva","IL","60134","(630) 463-3000","5801","424","43905000","10","7568","PK","12","13","261","490","57","4912","9","59","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1716380","227 N 4Th St","Geneva","IL","60134","Geneva Community Unit School District 304 (IL - Kane County)","Item Created"
"001VA000003o0mkYAA","4835070","Plainview Independent School District","Hale County","912 Portland St","Plainview","TX","79072","(806) 293-6000","5528","336","28470000","11","5150","PK","12","20","19","4363","227","822","1","76","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4835070","912 Portland St","Plainview","TX","79072","Plainview Independent School District (TX - Hale County)","Item Created"
"001VA000003o0mlYAA","4818540","Ennis Independent School District","Ellis County","303 W Knox","Ennis","TX","75119","(972) 872-7000","5808","428","28909000","10","4977","PK","12","7","24","3280","733","1661","28","75","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4818540","303 W Knox","Ennis","TX","75119","Ennis Independent School District (TX - Ellis County)","Item Created"
"001VA000003o0mmYAA","3416500","Township Of Union Public Schools","Union County","2369 Morris Avenue","Union","NJ","7083","(908) 851-6400","7310","576","69877000","10","9559","PK","12","1","695","1789","3149","1478","39","159","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3416500","2369 Morris Avenue","Union","NJ","7083","Township Of Union Public Schools (NJ - Union County)","Item Created"
"001VA000003o0mnYAA","619260","Jurupa Unified School District","Riverside County","4850 Pedley Rd.","Jurupa Valley","CA","92509","(951) 360-4168","19112","807","109809000","27","5745","K","12","30","268","16460","334","1657","52","311","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","619260","4850 Pedley Rd.","Jurupa Valley","CA","92509","Jurupa Unified School District (CA - Riverside County)","Item Created"
"001VA000003o0moYAA","4828290","Los Fresnos Consolidated Independent School District","Cameron County","600 Mesquite Ln","Los Fresnos","TX","78566","(956) 254-5000","10789","685","54048000","16","5009","PK","12","9","26","10392","23","326","4","9","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4828290","600 Mesquite Ln","Los Fresnos","TX","78566","Los Fresnos Consolidated Independent School District (TX - Cameron County)","Item Created"
"001VA000003o0mpYAA","630990","Pleasant Valley School District","Ventura County","600 Temple Ave.","Camarillo","CA","93010","(805) 482-2763","7154","274","37472000","13","5237","K","8","28","707","2727","186","3031","34","441","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","630990","600 Temple Ave.","Camarillo","CA","93010","Pleasant Valley School District (CA - Ventura County)","Item Created"
"001VA000003o0mqYAA","625860","Morongo Unified School District","San Bernardino County","5715 Utah Trail","Twentynine Palms","CA","92277","(760) 367-9191","8652","376","46170000","18","5336","K","12","83","290","2730","759","4549","102","139","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","625860","5715 Utah Trail","Twentynine Palms","CA","92277","Morongo Unified School District (CA - San Bernardino County)","Item Created"
"001VA000003o0mrYAA","4224320","Upper Darby School District","Delaware County","4611 Bond Ave","Drexel Hill","PA","19026","(610) 789-7200","12524","834","82510000","14","6588","K","12","15","1879","1044","5891","3312","7","376","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4224320","4611 Bond Ave","Drexel Hill","PA","19026","Upper Darby School District (PA - Delaware County)","Item Created"
"001VA000003o0msYAA","634980","San Mateo Union High School District","San Mateo County","650 N. Delaware St.","San Mateo","CA","94401","(650) 558-2299","9484","464","64188000","8","6768","9","12","19","2636","2971","75","2702","214","867","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","634980","650 N. Delaware St.","San Mateo","CA","94401","San Mateo Union High School District (CA - San Mateo County)","Item Created"
"001VA000003o0mtYAA","1806600","Middlebury Community Schools","Elkhart County","56853 Northridge Dr","Middlebury","IN","46540","(574) 825-9425","4541","266","20793000","7","4578","K","12","14","54","441","50","3866","4","112","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1806600","56853 Northridge Dr","Middlebury","IN","46540","Middlebury Community Schools (IN - Elkhart County)","Item Created"
"001VA000003o0muYAA","4824990","Judson Independent School District","Bexar County","8012 Shin Oak","Live Oak","TX","78233","(210) 945-5100","23118","1647","110381000","32","4774","PK","12","55","452","13197","4943","3548","93","830","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4824990","8012 Shin Oak","Live Oak","TX","78233","Judson Independent School District (TX - Bexar County)","Item Created"
"001VA000003o0mvYAA","691035","Santa Clara County Office Of Education","Santa Clara County","1290 Ridder Park Dr.","San Jose","CA","95131","(408) 453-6500","11645","143","93843000","26","8058","K","12","39","2298","6918","330","1398","51","611","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","691035","1290 Ridder Park Dr.","San Jose","CA","95131","Santa Clara County Office Of Education (CA - Santa Clara County)","Item Created"
